MACHINE_ID,BREACH_START,BREACH_END,BREACH_POINTS,MAX_TEMP,BREACH_DURATION_MINUTES,TEMP_THRESHOLD_BASELINE,SUSTAINED_BREACH
M-0372,2026-04-14 12:14:24.006,2026-04-14 12:14:25.537,2,92.83,0.025516666666666667,85.0,False
M-0372,2026-04-14 12:14:27.564,2026-04-14 12:14:27.564,1,90.94,0.0,85.0,False
M-0372,2026-04-14 12:14:30.691,2026-04-14 12:14:30.691,1,91.82,0.0,85.0,False
M-0372,2026-04-14 12:14:38.254,2026-04-14 12:14:38.254,1,86.7,0.0,85.0,False
M-0373,2026-04-14 12:13:54.631,2026-04-14 12:13:54.631,1,86.56,0.0,85.0,False
M-0373,2026-04-14 12:13:58.041,2026-04-14 12:13:58.041,1,91.06,0.0,85.0,False
M-0373,2026-04-14 12:14:01.636,2026-04-14 12:14:01.636,1,92.14,0.0,85.0,False
M-0373,2026-04-14 12:14:05.841,2026-04-14 12:14:05.841,1,88.69,0.0,85.0,False
M-0373,2026-04-14 12:14:10.885,2026-04-14 12:14:10.885,1,88.95,0.0,85.0,False
M-0373,2026-04-14 12:14:13.486,2026-04-14 12:14:15.544,2,90.55,0.0343,85.0,False
M-0373,2026-04-14 12:14:19.799,2026-04-14 12:14:19.799,1,93.61,0.0,85.0,False
M-0373,2026-04-14 12:14:26.857,2026-04-14 12:14:26.857,1,88.9,0.0,85.0,False
M-0373,2026-04-14 12:14:30.021,2026-04-14 12:14:30.021,1,85.56,0.0,85.0,False
M-0373,2026-04-14 12:14:32.292,2026-04-14 12:14:34.546,3,91.1,0.037566666666666665,85.0,False
M-0374,2026-04-14 12:13:42.016,2026-04-14 12:13:50.967,2,94.37,0.14918333333333333,85.0,False
M-0374,2026-04-14 12:13:54.802,2026-04-14 12:14:00.347,4,91.66,0.09241666666666666,85.0,False
M-0374,2026-04-14 12:14:04.605,2026-04-14 12:14:05.936,2,93.44,0.022183333333333333,85.0,False
M-0374,2026-04-14 12:14:09.878,2026-04-14 12:14:09.878,1,94.02,0.0,85.0,False
M-0374,2026-04-14 12:14:12.343,2026-04-14 12:14:15.742,3,94.7,0.05665,85.0,False
M-0374,2026-04-14 12:14:18.398,2026-04-14 12:14:18.398,1,86.35,0.0,85.0,False
M-0374,2026-04-14 12:14:21.454,2026-04-14 12:14:21.454,1,85.65,0.0,85.0,False
M-0374,2026-04-14 12:14:23.578,2026-04-14 12:14:23.578,1,91.78,0.0,85.0,False
M-0374,2026-04-14 12:14:26.948,2026-04-14 12:14:26.948,1,87.75,0.0,85.0,False
M-0374,2026-04-14 12:14:31.168,2026-04-14 12:14:31.168,1,92.97,0.0,85.0,False
M-0374,2026-04-14 12:14:33.468,2026-04-14 12:14:33.468,1,91.98,0.0,85.0,False
M-0374,2026-04-14 12:14:36.288,2026-04-14 12:14:37.406,2,90.63,0.018633333333333335,85.0,False
M-0375,2026-04-14 12:13:51.264,2026-04-14 12:13:56.656,2,90.65,0.08986666666666668,85.0,False
M-0375,2026-04-14 12:14:00.584,2026-04-14 12:14:00.584,1,94.25,0.0,85.0,False
M-0375,2026-04-14 12:14:06.219,2026-04-14 12:14:06.219,1,88.21,0.0,85.0,False
M-0375,2026-04-14 12:14:10.079,2026-04-14 12:14:12.514,3,93.45,0.04058333333333333,85.0,False
M-0375,2026-04-14 12:14:17.105,2026-04-14 12:14:17.105,1,89.37,0.0,85.0,False
M-0375,2026-04-14 12:14:23.760,2026-04-14 12:14:23.760,1,92.58,0.0,85.0,False
M-0375,2026-04-14 12:14:25.992,2026-04-14 12:14:28.141,3,94.1,0.03581666666666667,85.0,False
M-0375,2026-04-14 12:14:30.378,2026-04-14 12:14:30.378,1,85.88,0.0,85.0,False
M-0375,2026-04-14 12:14:34.952,2026-04-14 12:14:34.952,1,90.64,0.0,85.0,False
M-0375,2026-04-14 12:14:37.791,2026-04-14 12:14:37.791,1,91.75,0.0,85.0,False
M-0376,2026-04-14 12:13:39.842,2026-04-14 12:13:42.212,2,92.9,0.0395,85.0,False
M-0376,2026-04-14 12:13:51.856,2026-04-14 12:13:53.389,2,94.1,0.02555,85.0,False
M-0376,2026-04-14 12:13:57.116,2026-04-14 12:13:57.116,1,93.44,0.0,85.0,False
M-0376,2026-04-14 12:14:05.094,2026-04-14 12:14:05.094,1,86.46,0.0,85.0,False
M-0376,2026-04-14 12:14:11.419,2026-04-14 12:14:12.826,2,93.24,0.023450000000000002,85.0,False
M-0376,2026-04-14 12:14:17.574,2026-04-14 12:14:17.574,1,94.48,0.0,85.0,False
M-0376,2026-04-14 12:14:21.894,2026-04-14 12:14:21.894,1,93.88,0.0,85.0,False
M-0376,2026-04-14 12:14:23.985,2026-04-14 12:14:25.462,2,94.88,0.02461666666666667,85.0,False
M-0376,2026-04-14 12:14:27.480,2026-04-14 12:14:28.481,2,88.01,0.01668333333333333,85.0,False
M-0376,2026-04-14 12:14:31.598,2026-04-14 12:14:32.987,2,94.3,0.02315,85.0,False
M-0377,2026-04-14 12:14:02.253,2026-04-14 12:14:02.253,1,88.77,0.0,85.0,False
M-0377,2026-04-14 12:14:04.699,2026-04-14 12:14:06.229,2,91.68,0.025500000000000002,85.0,False
M-0377,2026-04-14 12:14:12.519,2026-04-14 12:14:12.519,1,93.56,0.0,85.0,False
M-0377,2026-04-14 12:14:17.107,2026-04-14 12:14:20.261,3,94.61,0.052566666666666664,85.0,False
M-0377,2026-04-14 12:14:22.671,2026-04-14 12:14:22.671,1,87.65,0.0,85.0,False
M-0377,2026-04-14 12:14:24.776,2026-04-14 12:14:24.776,1,93.18,0.0,85.0,False
M-0377,2026-04-14 12:14:28.203,2026-04-14 12:14:28.203,1,87.67,0.0,85.0,False
M-0377,2026-04-14 12:14:32.644,2026-04-14 12:14:33.789,2,91.96,0.019083333333333334,85.0,False
M-0377,2026-04-14 12:14:36.367,2026-04-14 12:14:37.690,2,89.73,0.02205,85.0,False
M-0378,2026-04-14 12:14:00.587,2026-04-14 12:14:04.709,4,93.44,0.0687,85.0,False
M-0378,2026-04-14 12:14:07.753,2026-04-14 12:14:12.548,4,93.15,0.07991666666666666,85.0,False
M-0378,2026-04-14 12:14:18.698,2026-04-14 12:14:18.698,1,94.78,0.0,85.0,False
M-0378,2026-04-14 12:14:21.546,2026-04-14 12:14:21.546,1,88.99,0.0,85.0,False
M-0378,2026-04-14 12:14:24.782,2026-04-14 12:14:27.230,3,92.97,0.040799999999999996,85.0,False
M-0378,2026-04-14 12:14:29.234,2026-04-14 12:14:29.234,1,93.3,0.0,85.0,False
M-0378,2026-04-14 12:14:31.445,2026-04-14 12:14:31.445,1,88.2,0.0,85.0,False
M-0378,2026-04-14 12:14:33.791,2026-04-14 12:14:33.791,1,92.27,0.0,85.0,False
M-0379,2026-04-14 12:13:49.223,2026-04-14 12:13:55.753,2,93.67,0.10883333333333334,85.0,False
M-0379,2026-04-14 12:14:00.928,2026-04-14 12:14:02.456,2,90.61,0.02546666666666667,85.0,False
M-0379,2026-04-14 12:14:05.470,2026-04-14 12:14:05.470,1,94.84,0.0,85.0,False
M-0379,2026-04-14 12:14:14.501,2026-04-14 12:14:14.501,1,85.45,0.0,85.0,False
M-0379,2026-04-14 12:14:17.822,2026-04-14 12:14:19.367,2,94.48,0.02575,85.0,False
M-0379,2026-04-14 12:14:21.975,2026-04-14 12:14:21.975,1,93.15,0.0,85.0,False
M-0379,2026-04-14 12:14:24.031,2026-04-14 12:14:24.031,1,92.27,0.0,85.0,False
M-0379,2026-04-14 12:14:29.563,2026-04-14 12:14:29.563,1,89.19,0.0,85.0,False
M-0379,2026-04-14 12:14:33.016,2026-04-14 12:14:35.801,3,93.53,0.04641666666666667,85.0,False
M-0379,2026-04-14 12:14:38.250,2026-04-14 12:14:38.250,1,85.8,0.0,85.0,False
M-0380,2026-04-14 12:13:51.263,2026-04-14 12:13:51.263,1,89.5,0.0,85.0,False
M-0380,2026-04-14 12:14:03.306,2026-04-14 12:14:04.692,2,90.13,0.0231,85.0,False
M-0380,2026-04-14 12:14:11.154,2026-04-14 12:14:11.154,1,86.02,0.0,85.0,False
M-0380,2026-04-14 12:14:13.827,2026-04-14 12:14:13.827,1,86.77,0.0,85.0,False
M-0380,2026-04-14 12:14:17.100,2026-04-14 12:14:17.100,1,87.4,0.0,85.0,False
M-0380,2026-04-14 12:14:20.231,2026-04-14 12:14:20.231,1,90.76,0.0,85.0,False
M-0380,2026-04-14 12:14:22.661,2026-04-14 12:14:22.661,1,91.86,0.0,85.0,False
M-0380,2026-04-14 12:14:24.769,2026-04-14 12:14:24.769,1,90.0,0.0,85.0,False
M-0380,2026-04-14 12:14:27.115,2026-04-14 12:14:28.134,2,91.87,0.016983333333333333,85.0,False
M-0380,2026-04-14 12:14:32.623,2026-04-14 12:14:32.623,1,85.25,0.0,85.0,False
M-0381,2026-04-14 12:13:56.746,2026-04-14 12:13:56.746,1,86.22,0.0,85.0,False
M-0381,2026-04-14 12:14:10.083,2026-04-14 12:14:10.083,1,89.1,0.0,85.0,False
M-0381,2026-04-14 12:14:12.526,2026-04-14 12:14:12.526,1,85.64,0.0,85.0,False
M-0381,2026-04-14 12:14:17.108,2026-04-14 12:14:17.108,1,93.23,0.0,85.0,False
M-0381,2026-04-14 12:14:20.262,2026-04-14 12:14:21.534,2,90.95,0.0212,85.0,False
M-0381,2026-04-14 12:14:27.226,2026-04-14 12:14:27.226,1,86.5,0.0,85.0,False
M-0381,2026-04-14 12:14:29.229,2026-04-14 12:14:30.388,2,89.56,0.019316666666666666,85.0,False
M-0381,2026-04-14 12:14:34.799,2026-04-14 12:14:34.799,1,92.43,0.0,85.0,False
M-0381,2026-04-14 12:14:37.685,2026-04-14 12:14:37.685,1,88.39,0.0,85.0,False
M-0382,2026-04-14 12:14:02.544,2026-04-14 12:14:02.544,1,85.32,0.0,85.0,False
M-0382,2026-04-14 12:14:05.665,2026-04-14 12:14:05.665,1,86.33,0.0,85.0,False
M-0382,2026-04-14 12:14:09.419,2026-04-14 12:14:09.419,1,93.68,0.0,85.0,False
M-0382,2026-04-14 12:14:12.041,2026-04-14 12:14:12.041,1,94.86,0.0,85.0,False
M-0382,2026-04-14 12:14:14.862,2026-04-14 12:14:16.395,2,93.25,0.02555,85.0,False
M-0382,2026-04-14 12:14:23.087,2026-04-14 12:14:23.087,1,85.99,0.0,85.0,False
M-0382,2026-04-14 12:14:29.817,2026-04-14 12:14:34.373,5,92.05,0.07593333333333334,85.0,False
M-0382,2026-04-14 12:14:36.928,2026-04-14 12:14:36.928,1,94.9,0.0,85.0,False
M-0383,2026-04-14 12:13:45.242,2026-04-14 12:13:47.950,2,92.76,0.04513333333333334,85.0,False
M-0383,2026-04-14 12:14:04.442,2026-04-14 12:14:04.442,1,91.08,0.0,85.0,False
M-0383,2026-04-14 12:14:06.892,2026-04-14 12:14:09.276,2,93.01,0.03973333333333333,85.0,False
M-0383,2026-04-14 12:14:19.513,2026-04-14 12:14:21.002,2,93.31,0.024816666666666667,85.0,False
M-0383,2026-04-14 12:14:24.113,2026-04-14 12:14:26.766,3,92.78,0.04421666666666667,85.0,False
M-0383,2026-04-14 12:14:28.793,2026-04-14 12:14:28.793,1,92.87,0.0,85.0,False
M-0383,2026-04-14 12:14:33.121,2026-04-14 12:14:35.899,3,94.51,0.0463,85.0,False
M-0384,2026-04-14 12:13:53.411,2026-04-14 12:13:53.411,1,90.96,0.0,85.0,False
M-0384,2026-04-14 12:14:06.470,2026-04-14 12:14:06.470,1,93.17,0.0,85.0,False
M-0384,2026-04-14 12:14:12.793,2026-04-14 12:14:14.242,2,93.1,0.02415,85.0,False
M-0384,2026-04-14 12:14:22.772,2026-04-14 12:14:22.772,1,93.74,0.0,85.0,False
M-0384,2026-04-14 12:14:26.285,2026-04-14 12:14:27.340,2,94.11,0.017583333333333333,85.0,False
M-0384,2026-04-14 12:14:32.962,2026-04-14 12:14:32.962,1,89.08,0.0,85.0,False
M-0384,2026-04-14 12:14:36.522,2026-04-14 12:14:36.522,1,86.63,0.0,85.0,False
M-0385,2026-04-14 12:13:41.505,2026-04-14 12:13:45.458,3,93.43,0.06588333333333334,85.0,False
M-0385,2026-04-14 12:13:58.276,2026-04-14 12:13:58.276,1,89.98,0.0,85.0,False
M-0385,2026-04-14 12:14:02.038,2026-04-14 12:14:03.040,2,90.57,0.0167,85.0,False
M-0385,2026-04-14 12:14:07.557,2026-04-14 12:14:07.557,1,86.02,0.0,85.0,False
M-0385,2026-04-14 12:14:12.409,2026-04-14 12:14:13.642,2,92.47,0.020550000000000002,85.0,False
M-0385,2026-04-14 12:14:18.444,2026-04-14 12:14:20.068,2,91.79,0.02706666666666667,85.0,False
M-0385,2026-04-14 12:14:22.494,2026-04-14 12:14:22.494,1,89.26,0.0,85.0,False
M-0385,2026-04-14 12:14:25.910,2026-04-14 12:14:25.910,1,88.91,0.0,85.0,False
M-0385,2026-04-14 12:14:29.078,2026-04-14 12:14:30.081,2,89.6,0.016716666666666664,85.0,False
M-0385,2026-04-14 12:14:33.471,2026-04-14 12:14:33.471,1,90.66,0.0,85.0,False
M-0386,2026-04-14 12:13:40.194,2026-04-14 12:13:41.439,2,89.56,0.02075,85.0,False
M-0386,2026-04-14 12:13:45.361,2026-04-14 12:13:48.281,2,91.67,0.048666666666666664,85.0,False
M-0386,2026-04-14 12:13:52.719,2026-04-14 12:13:52.719,1,93.43,0.0,85.0,False
M-0386,2026-04-14 12:13:57.909,2026-04-14 12:13:57.909,1,92.33,0.0,85.0,False
M-0386,2026-04-14 12:14:01.453,2026-04-14 12:14:07.010,5,93.19,0.09261666666666667,85.0,False
M-0386,2026-04-14 12:14:12.099,2026-04-14 12:14:13.412,2,91.86,0.02188333333333333,85.0,False
M-0386,2026-04-14 12:14:23.271,2026-04-14 12:14:24.280,2,93.47,0.016816666666666664,85.0,False
M-0386,2026-04-14 12:14:27.982,2026-04-14 12:14:27.982,1,85.73,0.0,85.0,False
M-0386,2026-04-14 12:14:32.250,2026-04-14 12:14:34.514,3,92.89,0.03773333333333333,85.0,False
M-0387,2026-04-14 12:13:40.880,2026-04-14 12:13:40.880,1,93.09,0.0,85.0,False
M-0387,2026-04-14 12:13:45.584,2026-04-14 12:13:45.584,1,85.66,0.0,85.0,False
M-0387,2026-04-14 12:13:51.243,2026-04-14 12:13:51.243,1,90.09,0.0,85.0,False
M-0387,2026-04-14 12:13:55.432,2026-04-14 12:13:55.432,1,92.65,0.0,85.0,False
M-0387,2026-04-14 12:13:58.597,2026-04-14 12:14:00.574,2,90.26,0.03295,85.0,False
M-0387,2026-04-14 12:14:04.688,2026-04-14 12:14:07.683,3,92.69,0.04991666666666667,85.0,False
M-0387,2026-04-14 12:14:15.837,2026-04-14 12:14:23.751,7,94.95,0.1319,85.0,False
M-0387,2026-04-14 12:14:27.105,2026-04-14 12:14:28.124,2,90.52,0.016983333333333333,85.0,False
M-0387,2026-04-14 12:14:33.767,2026-04-14 12:14:34.787,2,91.5,0.017,85.0,False
M-0388,2026-04-14 12:13:38.746,2026-04-14 12:13:40.355,2,94.58,0.026816666666666666,85.0,False
M-0388,2026-04-14 12:13:45.485,2026-04-14 12:13:45.485,1,94.73,0.0,85.0,False
M-0388,2026-04-14 12:13:53.065,2026-04-14 12:13:53.065,1,85.6,0.0,85.0,False
M-0388,2026-04-14 12:13:58.285,2026-04-14 12:14:00.393,2,94.76,0.035133333333333336,85.0,False
M-0388,2026-04-14 12:14:03.075,2026-04-14 12:14:03.075,1,88.57,0.0,85.0,False
M-0388,2026-04-14 12:14:07.570,2026-04-14 12:14:09.915,2,89.36,0.03908333333333334,85.0,False
M-0388,2026-04-14 12:14:13.654,2026-04-14 12:14:13.654,1,92.22,0.0,85.0,False
M-0388,2026-04-14 12:14:25.945,2026-04-14 12:14:25.945,1,93.13,0.0,85.0,False
M-0388,2026-04-14 12:14:28.096,2026-04-14 12:14:28.096,1,87.52,0.0,85.0,False
M-0388,2026-04-14 12:14:31.231,2026-04-14 12:14:32.486,2,91.7,0.020916666666666663,85.0,False
M-0389,2026-04-14 12:13:52.897,2026-04-14 12:13:56.343,3,94.99,0.057433333333333336,85.0,False
M-0389,2026-04-14 12:14:02.869,2026-04-14 12:14:02.869,1,91.83,0.0,85.0,False
M-0389,2026-04-14 12:14:09.707,2026-04-14 12:14:10.930,2,93.3,0.020383333333333333,85.0,False
M-0389,2026-04-14 12:14:15.707,2026-04-14 12:14:16.874,2,93.64,0.019450000000000002,85.0,False
M-0389,2026-04-14 12:14:22.298,2026-04-14 12:14:22.298,1,94.5,0.0,85.0,False
M-0389,2026-04-14 12:14:24.427,2026-04-14 12:14:24.427,1,90.87,0.0,85.0,False
M-0389,2026-04-14 12:14:26.872,2026-04-14 12:14:28.011,2,90.05,0.018983333333333335,85.0,False
M-0389,2026-04-14 12:14:31.118,2026-04-14 12:14:31.118,1,94.35,0.0,85.0,False
M-0389,2026-04-14 12:14:33.395,2026-04-14 12:14:33.395,1,87.43,0.0,85.0,False
M-0389,2026-04-14 12:14:36.246,2026-04-14 12:14:36.246,1,87.7,0.0,85.0,False
M-0390,2026-04-14 12:13:39.846,2026-04-14 12:13:44.984,3,90.22,0.08563333333333333,85.0,False
M-0390,2026-04-14 12:14:10.681,2026-04-14 12:14:13.206,3,91.35,0.042083333333333334,85.0,False
M-0390,2026-04-14 12:14:16.342,2026-04-14 12:14:17.891,2,94.45,0.025816666666666665,85.0,False
M-0390,2026-04-14 12:14:22.033,2026-04-14 12:14:23.037,2,94.76,0.016733333333333333,85.0,False
M-0390,2026-04-14 12:14:29.727,2026-04-14 12:14:29.727,1,91.82,0.0,85.0,False
M-0390,2026-04-14 12:14:31.847,2026-04-14 12:14:33.073,2,89.85,0.020433333333333335,85.0,False
M-0390,2026-04-14 12:14:35.858,2026-04-14 12:14:35.858,1,94.4,0.0,85.0,False
M-0391,2026-04-14 12:13:39.781,2026-04-14 12:13:39.781,1,92.66,0.0,85.0,False
M-0391,2026-04-14 12:13:42.157,2026-04-14 12:13:42.157,1,94.92,0.0,85.0,False
M-0391,2026-04-14 12:13:51.799,2026-04-14 12:13:51.799,1,86.64,0.0,85.0,False
M-0391,2026-04-14 12:13:58.903,2026-04-14 12:13:58.903,1,86.95,0.0,85.0,False
M-0391,2026-04-14 12:14:08.224,2026-04-14 12:14:10.324,2,94.77,0.035,85.0,False
M-0391,2026-04-14 12:14:18.978,2026-04-14 12:14:18.978,1,94.92,0.0,85.0,False
M-0391,2026-04-14 12:14:21.743,2026-04-14 12:14:22.770,2,92.38,0.017116666666666665,85.0,False
M-0391,2026-04-14 12:14:25.283,2026-04-14 12:14:25.283,1,90.9,0.0,85.0,False
M-0391,2026-04-14 12:14:28.372,2026-04-14 12:14:29.378,2,90.26,0.016766666666666666,85.0,False
M-0391,2026-04-14 12:14:35.501,2026-04-14 12:14:35.501,1,90.53,0.0,85.0,False
M-0392,2026-04-14 12:13:47.456,2026-04-14 12:13:47.456,1,94.53,0.0,85.0,False
M-0392,2026-04-14 12:13:52.173,2026-04-14 12:13:52.173,1,85.44,0.0,85.0,False
M-0392,2026-04-14 12:13:55.675,2026-04-14 12:13:55.675,1,85.15,0.0,85.0,False
M-0392,2026-04-14 12:13:59.405,2026-04-14 12:14:10.368,8,93.96,0.18271666666666667,85.0,False
M-0392,2026-04-14 12:14:16.122,2026-04-14 12:14:17.585,2,87.72,0.024383333333333333,85.0,False
M-0392,2026-04-14 12:14:21.916,2026-04-14 12:14:21.916,1,85.44,0.0,85.0,False
M-0392,2026-04-14 12:14:26.480,2026-04-14 12:14:26.480,1,88.94,0.0,85.0,False
M-0392,2026-04-14 12:14:28.517,2026-04-14 12:14:28.517,1,92.57,0.0,85.0,False
M-0393,2026-04-14 12:13:42.367,2026-04-14 12:13:42.367,1,94.2,0.0,85.0,False
M-0393,2026-04-14 12:13:55.708,2026-04-14 12:13:57.445,2,94.44,0.02895,85.0,False
M-0393,2026-04-14 12:14:02.425,2026-04-14 12:14:02.425,1,90.03,0.0,85.0,False
M-0393,2026-04-14 12:14:08.358,2026-04-14 12:14:08.358,1,92.89,0.0,85.0,False
M-0393,2026-04-14 12:14:14.363,2026-04-14 12:14:14.363,1,92.05,0.0,85.0,False
M-0393,2026-04-14 12:14:17.590,2026-04-14 12:14:19.116,2,93.1,0.025433333333333332,85.0,False
M-0393,2026-04-14 12:14:25.483,2026-04-14 12:14:25.483,1,92.3,0.0,85.0,False
M-0393,2026-04-14 12:14:31.672,2026-04-14 12:14:33.005,2,91.56,0.022216666666666666,85.0,False
M-0394,2026-04-14 12:13:39.846,2026-04-14 12:13:39.846,1,88.08,0.0,85.0,False
M-0394,2026-04-14 12:13:51.238,2026-04-14 12:13:51.238,1,90.76,0.0,85.0,False
M-0394,2026-04-14 12:13:56.406,2026-04-14 12:13:56.406,1,92.45,0.0,85.0,False
M-0394,2026-04-14 12:14:04.615,2026-04-14 12:14:07.507,3,93.06,0.0482,85.0,False
M-0394,2026-04-14 12:14:21.470,2026-04-14 12:14:23.581,3,92.65,0.03518333333333334,85.0,False
M-0394,2026-04-14 12:14:25.925,2026-04-14 12:14:25.925,1,88.6,0.0,85.0,False
M-0394,2026-04-14 12:14:29.088,2026-04-14 12:14:29.088,1,89.1,0.0,85.0,False
M-0394,2026-04-14 12:14:31.171,2026-04-14 12:14:32.403,2,94.55,0.020533333333333334,85.0,False
M-0394,2026-04-14 12:14:34.600,2026-04-14 12:14:34.600,1,93.32,0.0,85.0,False
M-0395,2026-04-14 12:13:41.014,2026-04-14 12:13:41.014,1,87.9,0.0,85.0,False
M-0395,2026-04-14 12:13:44.450,2026-04-14 12:13:44.450,1,87.02,0.0,85.0,False
M-0395,2026-04-14 12:13:53.513,2026-04-14 12:13:55.708,2,93.93,0.03658333333333333,85.0,False
M-0395,2026-04-14 12:14:05.256,2026-04-14 12:14:06.648,2,94.13,0.0232,85.0,False
M-0395,2026-04-14 12:14:11.513,2026-04-14 12:14:11.513,1,89.77,0.0,85.0,False
M-0395,2026-04-14 12:14:19.123,2026-04-14 12:14:19.123,1,94.94,0.0,85.0,False
M-0395,2026-04-14 12:14:26.509,2026-04-14 12:14:27.531,2,93.09,0.017033333333333334,85.0,False
M-0395,2026-04-14 12:14:30.677,2026-04-14 12:14:30.677,1,88.82,0.0,85.0,False
M-0396,2026-04-14 12:13:44.425,2026-04-14 12:13:47.450,2,93.81,0.050416666666666665,85.0,False
M-0396,2026-04-14 12:13:53.444,2026-04-14 12:13:53.444,1,85.96,0.0,85.0,False
M-0396,2026-04-14 12:13:59.390,2026-04-14 12:14:00.864,2,94.07,0.024566666666666667,85.0,False
M-0396,2026-04-14 12:14:03.965,2026-04-14 12:14:03.965,1,90.05,0.0,85.0,False
M-0396,2026-04-14 12:14:21.896,2026-04-14 12:14:21.896,1,90.34,0.0,85.0,False
M-0396,2026-04-14 12:14:23.987,2026-04-14 12:14:23.987,1,87.14,0.0,85.0,False
M-0396,2026-04-14 12:14:26.468,2026-04-14 12:14:26.468,1,94.78,0.0,85.0,False
M-0396,2026-04-14 12:14:28.488,2026-04-14 12:14:30.621,3,93.23,0.03555,85.0,False
M-0396,2026-04-14 12:14:32.990,2026-04-14 12:14:32.990,1,85.74,0.0,85.0,False
M-0396,2026-04-14 12:14:35.649,2026-04-14 12:14:35.649,1,90.08,0.0,85.0,False
M-0397,2026-04-14 12:13:53.469,2026-04-14 12:13:55.675,2,85.85,0.03676666666666666,85.0,False
M-0397,2026-04-14 12:14:06.648,2026-04-14 12:14:06.648,1,88.4,0.0,85.0,False
M-0397,2026-04-14 12:14:10.387,2026-04-14 12:14:10.387,1,91.26,0.0,85.0,False
M-0397,2026-04-14 12:14:12.903,2026-04-14 12:14:14.389,2,92.27,0.024766666666666666,85.0,False
M-0397,2026-04-14 12:14:17.693,2026-04-14 12:14:17.693,1,85.51,0.0,85.0,False
M-0397,2026-04-14 12:14:20.643,2026-04-14 12:14:20.643,1,85.12,0.0,85.0,False
M-0397,2026-04-14 12:14:25.506,2026-04-14 12:14:26.537,2,92.39,0.01718333333333333,85.0,False
M-0397,2026-04-14 12:14:29.541,2026-04-14 12:14:29.541,1,94.18,0.0,85.0,False
M-0397,2026-04-14 12:14:35.796,2026-04-14 12:14:35.796,1,91.67,0.0,85.0,False
M-0397,2026-04-14 12:14:38.245,2026-04-14 12:14:38.245,1,94.89,0.0,85.0,False
M-0398,2026-04-14 12:13:40.924,2026-04-14 12:13:45.200,2,94.36,0.07126666666666666,85.285,False
M-0398,2026-04-14 12:13:50.480,2026-04-14 12:14:01.248,7,93.87,0.1794666666666667,85.285,False
M-0398,2026-04-14 12:14:09.243,2026-04-14 12:14:10.704,2,87.25,0.02435,85.285,False
M-0398,2026-04-14 12:14:13.255,2026-04-14 12:14:13.255,1,92.33,0.0,85.285,False
M-0398,2026-04-14 12:14:17.911,2026-04-14 12:14:17.911,1,91.94,0.0,85.285,False
M-0398,2026-04-14 12:14:23.053,2026-04-14 12:14:24.102,2,91.73,0.017483333333333333,85.285,False
M-0398,2026-04-14 12:14:26.742,2026-04-14 12:14:27.777,2,94.75,0.017249999999999998,85.285,False
M-0398,2026-04-14 12:14:31.993,2026-04-14 12:14:33.111,2,94.51,0.018633333333333335,85.285,False
M-0398,2026-04-14 12:14:38.465,2026-04-14 12:14:38.465,1,89.93,0.0,85.285,False
M-0399,2026-04-14 12:13:56.648,2026-04-14 12:13:56.648,1,92.04,0.0,85.0,False
M-0399,2026-04-14 12:14:02.226,2026-04-14 12:14:06.213,4,94.47,0.06645,85.0,False
M-0399,2026-04-14 12:14:10.075,2026-04-14 12:14:11.154,2,87.41,0.017983333333333334,85.0,False
M-0399,2026-04-14 12:14:13.823,2026-04-14 12:14:13.823,1,94.76,0.0,85.0,False
M-0399,2026-04-14 12:14:24.767,2026-04-14 12:14:24.767,1,94.17,0.0,85.0,False
M-0399,2026-04-14 12:14:30.272,2026-04-14 12:14:30.272,1,91.01,0.0,85.0,False
M-0399,2026-04-14 12:14:34.763,2026-04-14 12:14:34.763,1,85.42,0.0,85.0,False
M-0399,2026-04-14 12:14:37.675,2026-04-14 12:14:37.675,1,92.78,0.0,85.0,False
M-0400,2026-04-14 12:13:57.106,2026-04-14 12:13:57.106,1,87.64,0.0,85.0,False
M-0400,2026-04-14 12:14:06.447,2026-04-14 12:14:06.447,1,86.74,0.0,85.0,False
M-0400,2026-04-14 12:14:10.312,2026-04-14 12:14:11.366,2,94.74,0.017566666666666668,85.0,False
M-0400,2026-04-14 12:14:17.444,2026-04-14 12:14:17.444,1,90.51,0.0,85.0,False
M-0400,2026-04-14 12:14:21.737,2026-04-14 12:14:21.737,1,85.3,0.0,85.0,False
M-0400,2026-04-14 12:14:29.356,2026-04-14 12:14:29.356,1,86.1,0.0,85.0,False
M-0400,2026-04-14 12:14:32.849,2026-04-14 12:14:32.849,1,91.55,0.0,85.0,False
M-0400,2026-04-14 12:14:36.488,2026-04-14 12:14:38.064,2,90.71,0.026266666666666667,85.0,False
M-0401,2026-04-14 12:13:59.766,2026-04-14 12:14:00.947,2,93.55,0.019683333333333334,85.0,False
M-0401,2026-04-14 12:14:05.589,2026-04-14 12:14:05.589,1,91.78,0.0,85.0,False
M-0401,2026-04-14 12:14:10.445,2026-04-14 12:14:10.445,1,89.76,0.0,85.0,False
M-0401,2026-04-14 12:14:13.124,2026-04-14 12:14:13.124,1,87.13,0.0,85.0,False
M-0401,2026-04-14 12:14:17.864,2026-04-14 12:14:20.885,3,91.94,0.05035,85.0,False
M-0401,2026-04-14 12:14:23.009,2026-04-14 12:14:24.055,2,92.24,0.017433333333333335,85.0,False
M-0401,2026-04-14 12:14:30.728,2026-04-14 12:14:38.405,7,92.31,0.12794999999999998,85.0,False
