MACHINE_ID,TIMESTAMP,AVG_TEMPERATURE,AVG_VIBRATION,ANOMALY_EVENTS,TOTAL_EVENTS,ANOMALY_FLAG_RATE,ROLLING_MEAN_TEMP_3H,ROLLING_STD_TEMP_3H,ROLLING_MEAN_VIB_3H,ROLLING_STD_VIB_3H,TEMP_RATE_OF_CHANGE,VIB_RATE_OF_CHANGE,MACHINE_TEMP_P95,MACHINE_VIB_P95,TEMP_THRESHOLD_BASELINE,VIB_THRESHOLD_BASELINE,TEMP_THRESHOLD_BREACH,VIB_THRESHOLD_BREACH,MACHINE_RISK_SCORE,MACHINE_RISK_LEVEL
M-0862,2026-04-14 12:00:00,83.3595,1.3852499999999999,22,40,0.55,83.3595,0.0,1.3852499999999999,0.0,0.0,0.0,83.3595,1.3852499999999999,85.0,2.0,0,0,15,LOW
M-0130,2026-04-14 12:00:00,83.3575,1.25725,21,40,0.525,83.3575,0.0,1.25725,0.0,0.0,0.0,83.3575,1.25725,85.0,2.0,0,0,15,LOW
M-0598,2026-04-14 12:00:00,83.35702702702703,1.4605405405405405,22,37,0.5945945945945946,83.35702702702703,0.0,1.4605405405405405,0.0,0.0,0.0,83.35702702702703,1.4605405405405405,85.0,2.0,0,0,15,LOW
M-0925,2026-04-14 12:00:00,83.35617647058824,1.3423529411764705,21,34,0.6176470588235294,83.35617647058824,0.0,1.3423529411764705,0.0,0.0,0.0,83.35617647058824,1.3423529411764705,85.0,2.0,0,0,15,LOW
M-0931,2026-04-14 12:00:00,83.35051282051282,1.2405128205128206,24,39,0.6153846153846154,83.35051282051282,0.0,1.2405128205128206,0.0,0.0,0.0,83.35051282051282,1.2405128205128206,85.0,2.0,0,0,15,LOW
M-0454,2026-04-14 12:00:00,83.34692307692308,1.297179487179487,24,39,0.6153846153846154,83.34692307692308,0.0,1.297179487179487,0.0,0.0,0.0,83.34692307692308,1.297179487179487,85.0,2.0,0,0,15,LOW
M-0936,2026-04-14 12:00:00,83.346875,1.268125,14,32,0.4375,83.346875,0.0,1.268125,0.0,0.0,0.0,83.346875,1.268125,85.0,2.0,0,0,15,LOW
M-0139,2026-04-14 12:00:00,83.3465,1.50925,25,40,0.625,83.3465,0.0,1.50925,0.0,0.0,0.0,83.3465,1.50925,85.0,2.0,0,0,15,LOW
M-0401,2026-04-14 12:00:00,83.34487179487179,1.2428205128205128,22,39,0.5641025641025641,83.34487179487179,0.0,1.2428205128205128,0.0,0.0,0.0,83.34487179487179,1.2428205128205128,85.0,2.0,0,0,15,LOW
M-0248,2026-04-14 12:00:00,83.3419512195122,1.5029268292682927,24,41,0.5853658536585366,83.3419512195122,0.0,1.5029268292682927,0.0,0.0,0.0,83.3419512195122,1.5029268292682927,85.0,2.0,0,0,15,LOW
M-0258,2026-04-14 12:00:00,83.34108108108107,1.1832432432432434,18,37,0.4864864864864865,83.34108108108107,0.0,1.1832432432432434,0.0,0.0,0.0,83.34108108108107,1.1832432432432434,85.0,2.0,0,0,15,LOW
M-0920,2026-04-14 12:00:00,83.3409375,1.3784375,20,32,0.625,83.3409375,0.0,1.3784375,0.0,0.0,0.0,83.3409375,1.3784375,85.0,2.0,0,0,15,LOW
M-0702,2026-04-14 12:00:00,83.34025,1.2887499999999998,24,40,0.6,83.34025,0.0,1.2887499999999998,0.0,0.0,0.0,83.34025,1.2887499999999998,85.0,2.0,0,0,15,LOW
M-0867,2026-04-14 12:00:00,83.3390243902439,1.278048780487805,23,41,0.5609756097560976,83.3390243902439,0.0,1.278048780487805,0.0,0.0,0.0,83.3390243902439,1.278048780487805,85.0,2.0,0,0,15,LOW
M-0855,2026-04-14 12:00:00,83.33818181818181,1.4936363636363637,22,33,0.6666666666666666,83.33818181818181,0.0,1.4936363636363637,0.0,0.0,0.0,83.33818181818181,1.4936363636363637,85.0,2.0,0,0,15,LOW
M-0356,2026-04-14 12:00:00,83.33731707317072,1.4151219512195123,21,41,0.5121951219512195,83.33731707317072,0.0,1.4151219512195123,0.0,0.0,0.0,83.33731707317072,1.4151219512195123,85.0,2.0,0,0,15,LOW
M-0192,2026-04-14 12:00:00,83.33149999999999,1.3135,22,40,0.55,83.33149999999999,0.0,1.3135,0.0,0.0,0.0,83.33149999999999,1.3135,85.0,2.0,0,0,15,LOW
M-0442,2026-04-14 12:00:00,83.32775000000001,1.379,22,40,0.55,83.32775000000001,0.0,1.379,0.0,0.0,0.0,83.32775000000001,1.379,85.0,2.0,0,0,15,LOW
M-0507,2026-04-14 12:00:00,83.32717948717949,1.2035897435897436,20,39,0.5128205128205128,83.32717948717949,0.0,1.2035897435897436,0.0,0.0,0.0,83.32717948717949,1.2035897435897436,85.0,2.0,0,0,15,LOW
M-0018,2026-04-14 12:00:00,83.31487804878049,1.373170731707317,23,41,0.5609756097560976,83.31487804878049,0.0,1.373170731707317,0.0,0.0,0.0,84.13484390243902,1.354762195121951,85.0,2.0,0,0,15,LOW
M-0735,2026-04-14 12:00:00,83.3030303030303,1.4993939393939393,20,33,0.6060606060606061,83.3030303030303,0.0,1.4993939393939393,0.0,0.0,0.0,83.3030303030303,1.4993939393939393,85.0,2.0,0,0,15,LOW
M-0081,2026-04-14 12:00:00,83.29923076923077,1.3284615384615386,22,39,0.5641025641025641,83.29923076923077,0.0,1.3284615384615386,0.0,0.0,0.0,83.29923076923077,1.3284615384615386,85.0,2.0,0,0,15,LOW
M-0644,2026-04-14 12:00:00,83.298,1.35,21,40,0.525,83.298,0.0,1.35,0.0,0.0,0.0,83.298,1.35,85.0,2.0,0,0,15,LOW
M-0533,2026-04-14 12:00:00,83.29794871794871,1.5212820512820515,24,39,0.6153846153846154,83.29794871794871,0.0,1.5212820512820515,0.0,0.0,0.0,83.29794871794871,1.5212820512820515,85.0,2.0,0,0,15,LOW
M-0206,2026-04-14 12:00:00,83.29780487804878,1.4453658536585365,23,41,0.5609756097560976,83.29780487804878,0.0,1.4453658536585365,0.0,0.0,0.0,83.29780487804878,1.4453658536585365,85.0,2.0,0,0,15,LOW
M-0275,2026-04-14 12:00:00,83.29333333333334,1.4535897435897436,27,39,0.6923076923076923,83.29333333333334,0.0,1.4535897435897436,0.0,0.0,0.0,83.29333333333334,1.4535897435897436,85.0,2.0,0,0,15,LOW
M-0774,2026-04-14 12:00:00,83.27970588235294,1.2097058823529412,17,34,0.5,83.27970588235294,0.0,1.2097058823529412,0.0,0.0,0.0,83.27970588235294,1.2097058823529412,85.0,2.0,0,0,15,LOW
M-0874,2026-04-14 12:00:00,83.27926829268293,1.3834146341463414,25,41,0.6097560975609756,83.27926829268293,0.0,1.3834146341463414,0.0,0.0,0.0,83.27926829268293,1.3834146341463414,85.0,2.0,0,0,15,LOW
M-0048,2026-04-14 12:00:00,83.27926829268293,1.3317073170731708,21,41,0.5121951219512195,83.27926829268293,0.0,1.3317073170731708,0.0,0.0,0.0,83.27926829268293,1.3317073170731708,85.0,2.0,0,0,15,LOW
M-0132,2026-04-14 12:00:00,83.27925,1.34425,26,40,0.65,83.27925,0.0,1.34425,0.0,0.0,0.0,83.27925,1.34425,85.0,2.0,0,0,15,LOW
M-0078,2026-04-14 12:00:00,83.27833333333334,1.3525,20,36,0.5555555555555556,83.27833333333334,0.0,1.3525,0.0,0.0,0.0,83.27833333333334,1.3525,85.0,2.0,0,0,15,LOW
M-0878,2026-04-14 12:00:00,83.27282051282052,1.3561538461538463,22,39,0.5641025641025641,83.27282051282052,0.0,1.3561538461538463,0.0,0.0,0.0,83.27282051282052,1.3561538461538463,85.0,2.0,0,0,15,LOW
M-0020,2026-04-14 12:00:00,83.26975,1.3352499999999998,24,40,0.6,83.26975,0.0,1.3352499999999998,0.0,0.0,0.0,83.2575625,1.3336875,85.0,2.0,0,0,15,LOW
M-0042,2026-04-14 12:00:00,83.2635,1.2977500000000002,23,40,0.575,83.2635,0.0,1.2977500000000002,0.0,0.0,0.0,83.2635,1.2977500000000002,85.0,2.0,0,0,15,LOW
M-0235,2026-04-14 12:00:00,83.2615,1.20125,21,40,0.525,83.2615,0.0,1.20125,0.0,0.0,0.0,83.2615,1.20125,85.0,2.0,0,0,15,LOW
M-0986,2026-04-14 12:00:00,83.2570588235294,1.1797058823529412,17,34,0.5,83.2570588235294,0.0,1.1797058823529412,0.0,0.0,0.0,83.2570588235294,1.1797058823529412,85.0,2.0,0,0,15,LOW
M-0560,2026-04-14 12:00:00,83.256,1.2455,22,40,0.55,83.256,0.0,1.2455,0.0,0.0,0.0,83.256,1.2455,85.0,2.0,0,0,15,LOW
M-0355,2026-04-14 12:00:00,83.25473684210526,1.3381578947368422,20,38,0.5263157894736842,83.25473684210526,0.0,1.3381578947368422,0.0,0.0,0.0,83.25473684210526,1.3381578947368422,85.0,2.0,0,0,15,LOW
M-0430,2026-04-14 12:00:00,83.25051282051282,1.4284615384615384,21,39,0.5384615384615384,83.25051282051282,0.0,1.4284615384615384,0.0,0.0,0.0,83.25051282051282,1.4284615384615384,85.0,2.0,0,0,15,LOW
M-0508,2026-04-14 12:00:00,83.24153846153847,1.2130769230769232,19,39,0.48717948717948717,83.24153846153847,0.0,1.2130769230769232,0.0,0.0,0.0,83.24153846153847,1.2130769230769232,85.0,2.0,0,0,15,LOW
M-0836,2026-04-14 12:00:00,83.23948717948718,1.3223076923076924,23,39,0.5897435897435898,83.23948717948718,0.0,1.3223076923076924,0.0,0.0,0.0,83.23948717948718,1.3223076923076924,85.0,2.0,0,0,15,LOW
M-0030,2026-04-14 12:00:00,83.23441176470588,1.4397058823529412,23,34,0.6764705882352942,83.23441176470588,0.0,1.4397058823529412,0.0,0.0,0.0,83.23441176470588,1.4397058823529412,85.0,2.0,0,0,15,LOW
M-0873,2026-04-14 12:00:00,83.22829268292683,1.3514634146341462,25,41,0.6097560975609756,83.22829268292683,0.0,1.3514634146341462,0.0,0.0,0.0,83.22829268292683,1.3514634146341462,85.0,2.0,0,0,15,LOW
M-0261,2026-04-14 12:00:00,83.22735294117648,1.3247058823529412,20,34,0.5882352941176471,83.22735294117648,0.0,1.3247058823529412,0.0,0.0,0.0,83.22735294117648,1.3247058823529412,85.0,2.0,0,0,15,LOW
M-0567,2026-04-14 12:00:00,83.21871794871795,1.0951282051282052,22,39,0.5641025641025641,83.21871794871795,0.0,1.0951282051282052,0.0,0.0,0.0,83.21871794871795,1.0951282051282052,85.0,2.0,0,0,15,LOW
M-0462,2026-04-14 12:00:00,83.21282051282051,1.1694871794871795,22,39,0.5641025641025641,83.21282051282051,0.0,1.1694871794871795,0.0,0.0,0.0,83.21282051282051,1.1694871794871795,85.0,2.0,0,0,15,LOW
M-0699,2026-04-14 12:00:00,83.2125,1.43475,22,40,0.55,83.2125,0.0,1.43475,0.0,0.0,0.0,83.2125,1.43475,85.0,2.0,0,0,15,LOW
M-0751,2026-04-14 12:00:00,83.2125,1.4025,20,32,0.625,83.2125,0.0,1.4025,0.0,0.0,0.0,83.2125,1.4025,85.0,2.0,0,0,15,LOW
M-0978,2026-04-14 12:00:00,83.21057142857143,1.3348571428571427,19,35,0.5428571428571428,83.21057142857143,0.0,1.3348571428571427,0.0,0.0,0.0,83.21057142857143,1.3348571428571427,85.0,2.0,0,0,15,LOW
M-0187,2026-04-14 12:00:00,83.21025,1.3925,23,40,0.575,83.21025,0.0,1.3925,0.0,0.0,0.0,83.21025,1.3925,85.0,2.0,0,0,15,LOW
M-0882,2026-04-14 12:00:00,83.19500000000001,1.3875,24,40,0.6,83.19500000000001,0.0,1.3875,0.0,0.0,0.0,83.19500000000001,1.3875,85.0,2.0,0,0,15,LOW
M-0642,2026-04-14 12:00:00,83.1930303030303,1.523939393939394,19,33,0.5757575757575758,83.1930303030303,0.0,1.523939393939394,0.0,0.0,0.0,83.1930303030303,1.523939393939394,85.0,2.0,0,0,15,LOW
M-0736,2026-04-14 12:00:00,83.19,1.5074999999999998,22,40,0.55,83.19,0.0,1.5074999999999998,0.0,0.0,0.0,83.19,1.5074999999999998,85.0,2.0,0,0,15,LOW
M-0622,2026-04-14 12:00:00,83.18514285714286,1.645142857142857,24,35,0.6857142857142857,83.18514285714286,0.0,1.645142857142857,0.0,0.0,0.0,83.18514285714286,1.645142857142857,85.0,2.0,0,0,15,LOW
M-0975,2026-04-14 12:00:00,83.18294117647058,1.6158823529411763,20,34,0.5882352941176471,83.18294117647058,0.0,1.6158823529411763,0.0,0.0,0.0,83.18294117647058,1.6158823529411763,85.0,2.0,0,0,15,LOW
M-0500,2026-04-14 12:00:00,83.182,1.3335000000000001,24,40,0.6,83.182,0.0,1.3335000000000001,0.0,0.0,0.0,83.182,1.3335000000000001,85.0,2.0,0,0,15,LOW
M-0848,2026-04-14 12:00:00,83.18076923076923,1.3535897435897435,24,39,0.6153846153846154,83.18076923076923,0.0,1.3535897435897435,0.0,0.0,0.0,83.18076923076923,1.3535897435897435,85.0,2.0,0,0,15,LOW
M-0087,2026-04-14 12:00:00,83.17911764705883,1.558529411764706,21,34,0.6176470588235294,83.17911764705883,0.0,1.558529411764706,0.0,0.0,0.0,83.17911764705883,1.558529411764706,85.0,2.0,0,0,15,LOW
M-0831,2026-04-14 12:00:00,83.17421052631579,1.286578947368421,25,38,0.6578947368421053,83.17421052631579,0.0,1.286578947368421,0.0,0.0,0.0,83.17421052631579,1.286578947368421,85.0,2.0,0,0,15,LOW
M-0218,2026-04-14 12:00:00,83.1695,1.27475,22,40,0.55,83.1695,0.0,1.27475,0.0,0.0,0.0,83.1695,1.27475,85.0,2.0,0,0,15,LOW
M-0270,2026-04-14 12:00:00,83.1695,1.391,24,40,0.6,83.1695,0.0,1.391,0.0,0.0,0.0,83.1695,1.391,85.0,2.0,0,0,15,LOW
M-0823,2026-04-14 12:00:00,83.16405405405406,1.2902702702702704,20,37,0.5405405405405406,83.16405405405406,0.0,1.2902702702702704,0.0,0.0,0.0,83.16405405405406,1.2902702702702704,85.0,2.0,0,0,15,LOW
M-0055,2026-04-14 12:00:00,83.15842105263158,1.4489473684210528,24,38,0.631578947368421,83.15842105263158,0.0,1.4489473684210528,0.0,0.0,0.0,83.15842105263158,1.4489473684210528,85.0,2.0,0,0,15,LOW
M-0786,2026-04-14 12:00:00,83.15558823529412,1.1211764705882352,18,34,0.5294117647058824,83.15558823529412,0.0,1.1211764705882352,0.0,0.0,0.0,83.15558823529412,1.1211764705882352,85.0,2.0,0,0,15,LOW
M-0666,2026-04-14 12:00:00,83.15297297297298,1.4624324324324325,23,37,0.6216216216216216,83.15297297297298,0.0,1.4624324324324325,0.0,0.0,0.0,83.15297297297298,1.4624324324324325,85.0,2.0,0,0,15,LOW
M-0641,2026-04-14 12:00:00,83.14812500000001,1.3403125,17,32,0.53125,83.14812500000001,0.0,1.3403125,0.0,0.0,0.0,83.14812500000001,1.3403125,85.0,2.0,0,0,15,LOW
M-0276,2026-04-14 12:00:00,83.14775,1.285,21,40,0.525,83.14775,0.0,1.285,0.0,0.0,0.0,83.14775,1.285,85.0,2.0,0,0,15,LOW
M-0310,2026-04-14 12:00:00,83.14657894736843,1.3765789473684211,22,38,0.5789473684210527,83.14657894736843,0.0,1.3765789473684211,0.0,0.0,0.0,83.14657894736843,1.3765789473684211,85.0,2.0,0,0,15,LOW
M-0997,2026-04-14 12:00:00,83.14323529411764,1.3688235294117648,18,34,0.5294117647058824,83.14323529411764,0.0,1.3688235294117648,0.0,0.0,0.0,83.14323529411764,1.3688235294117648,85.0,2.0,0,0,15,LOW
M-0006,2026-04-14 12:00:00,83.14151515151515,1.309090909090909,15,33,0.45454545454545453,83.14151515151515,0.0,1.309090909090909,0.0,0.0,0.0,83.0974893939394,1.3945045454545455,85.0,2.0,0,0,15,LOW
M-0981,2026-04-14 12:00:00,83.14102564102564,1.4456410256410257,26,39,0.6666666666666666,83.14102564102564,0.0,1.4456410256410257,0.0,0.0,0.0,83.14102564102564,1.4456410256410257,85.0,2.0,0,0,15,LOW
M-0680,2026-04-14 12:00:00,83.136,1.2465,21,40,0.525,83.136,0.0,1.2465,0.0,0.0,0.0,83.136,1.2465,85.0,2.0,0,0,15,LOW
M-0526,2026-04-14 12:00:00,83.13550000000001,1.31375,25,40,0.625,83.13550000000001,0.0,1.31375,0.0,0.0,0.0,83.13550000000001,1.31375,85.0,2.0,0,0,15,LOW
M-0157,2026-04-14 12:00:00,83.13358974358974,1.0612820512820513,20,39,0.5128205128205128,83.13358974358974,0.0,1.0612820512820513,0.0,0.0,0.0,83.13358974358974,1.0612820512820513,85.0,2.0,0,0,15,LOW
M-0868,2026-04-14 12:00:00,83.12219512195122,1.138780487804878,16,41,0.3902439024390244,83.12219512195122,0.0,1.138780487804878,0.0,0.0,0.0,83.12219512195122,1.138780487804878,85.0,2.0,0,0,15,LOW
M-0768,2026-04-14 12:00:00,83.11972972972973,1.2545945945945947,18,37,0.4864864864864865,83.11972972972973,0.0,1.2545945945945947,0.0,0.0,0.0,83.11972972972973,1.2545945945945947,85.0,2.0,0,0,15,LOW
M-0129,2026-04-14 12:00:00,83.11972972972973,1.3064864864864867,19,37,0.5135135135135135,83.11972972972973,0.0,1.3064864864864867,0.0,0.0,0.0,83.11972972972973,1.3064864864864867,85.0,2.0,0,0,15,LOW
M-0211,2026-04-14 12:00:00,83.11925,1.318,23,40,0.575,83.11925,0.0,1.318,0.0,0.0,0.0,83.11925,1.318,85.0,2.0,0,0,15,LOW
M-0060,2026-04-14 12:00:00,83.08868421052631,1.2928947368421053,22,38,0.5789473684210527,83.08868421052631,0.0,1.2928947368421053,0.0,0.0,0.0,83.08868421052631,1.2928947368421053,85.0,2.0,0,0,15,LOW
M-0649,2026-04-14 12:00:00,83.0835,1.3435000000000001,25,40,0.625,83.0835,0.0,1.3435000000000001,0.0,0.0,0.0,83.0835,1.3435000000000001,85.0,2.0,0,0,15,LOW
M-0726,2026-04-14 12:00:00,83.0815,1.5717500000000002,25,40,0.625,83.0815,0.0,1.5717500000000002,0.0,0.0,0.0,83.0815,1.5717500000000002,85.0,2.0,0,0,15,LOW
M-0243,2026-04-14 12:00:00,83.081,1.3085,22,40,0.55,83.081,0.0,1.3085,0.0,0.0,0.0,83.081,1.3085,85.0,2.0,0,0,15,LOW
M-0996,2026-04-14 12:00:00,83.08027027027026,1.4024324324324324,23,37,0.6216216216216216,83.08027027027026,0.0,1.4024324324324324,0.0,0.0,0.0,83.08027027027026,1.4024324324324324,85.0,2.0,0,0,15,LOW
M-0784,2026-04-14 12:00:00,83.0735,1.394,23,40,0.575,83.0735,0.0,1.394,0.0,0.0,0.0,83.0735,1.394,85.0,2.0,0,0,15,LOW
M-0168,2026-04-14 12:00:00,83.06685714285715,1.254,19,35,0.5428571428571428,83.06685714285715,0.0,1.254,0.0,0.0,0.0,83.06685714285715,1.254,85.0,2.0,0,0,15,LOW
M-0245,2026-04-14 12:00:00,83.06682926829268,1.2197560975609756,23,41,0.5609756097560976,83.06682926829268,0.0,1.2197560975609756,0.0,0.0,0.0,83.06682926829268,1.2197560975609756,85.0,2.0,0,0,15,LOW
M-0323,2026-04-14 12:00:00,83.05875,1.39575,22,40,0.55,83.05875,0.0,1.39575,0.0,0.0,0.0,83.05875,1.39575,85.0,2.0,0,0,15,LOW
M-0209,2026-04-14 12:00:00,83.05550000000001,1.256,23,40,0.575,83.05550000000001,0.0,1.256,0.0,0.0,0.0,83.05550000000001,1.256,85.0,2.0,0,0,15,LOW
M-0106,2026-04-14 12:00:00,83.0548780487805,1.2921951219512193,24,41,0.5853658536585366,83.0548780487805,0.0,1.2921951219512193,0.0,0.0,0.0,83.0548780487805,1.2921951219512193,85.0,2.0,0,0,15,LOW
M-0536,2026-04-14 12:00:00,83.05432432432433,1.2662162162162163,17,37,0.4594594594594595,83.05432432432433,0.0,1.2662162162162163,0.0,0.0,0.0,83.05432432432433,1.2662162162162163,85.0,2.0,0,0,15,LOW
M-0574,2026-04-14 12:00:00,83.05411764705883,1.4026470588235294,18,34,0.5294117647058824,83.05411764705883,0.0,1.4026470588235294,0.0,0.0,0.0,83.05411764705883,1.4026470588235294,85.0,2.0,0,0,15,LOW
M-0333,2026-04-14 12:00:00,83.04585365853659,1.3595121951219513,24,41,0.5853658536585366,83.04585365853659,0.0,1.3595121951219513,0.0,0.0,0.0,83.04585365853659,1.3595121951219513,85.0,2.0,0,0,15,LOW
M-0027,2026-04-14 12:00:00,83.04425,1.426,27,40,0.675,83.04425,0.0,1.426,0.0,0.0,0.0,83.04425,1.426,85.0,2.0,0,0,15,LOW
M-0101,2026-04-14 12:00:00,83.0429268292683,1.2919512195121952,22,41,0.5365853658536586,83.0429268292683,0.0,1.2919512195121952,0.0,0.0,0.0,83.0429268292683,1.2919512195121952,85.0,2.0,0,0,15,LOW
M-0636,2026-04-14 12:00:00,83.038,1.221,21,40,0.525,83.038,0.0,1.221,0.0,0.0,0.0,83.038,1.221,85.0,2.0,0,0,15,LOW
M-0079,2026-04-14 12:00:00,83.0370731707317,1.3109756097560976,21,41,0.5121951219512195,83.0370731707317,0.0,1.3109756097560976,0.0,0.0,0.0,83.0370731707317,1.3109756097560976,85.0,2.0,0,0,15,LOW
M-0714,2026-04-14 12:00:00,83.03275,1.36375,22,40,0.55,83.03275,0.0,1.36375,0.0,0.0,0.0,83.03275,1.36375,85.0,2.0,0,0,15,LOW
M-0335,2026-04-14 12:00:00,83.03243902439024,1.2085365853658536,20,41,0.4878048780487805,83.03243902439024,0.0,1.2085365853658536,0.0,0.0,0.0,83.03243902439024,1.2085365853658536,85.0,2.0,0,0,15,LOW
M-0685,2026-04-14 12:00:00,83.03151515151515,1.1812121212121214,16,33,0.48484848484848486,83.03151515151515,0.0,1.1812121212121214,0.0,0.0,0.0,83.03151515151515,1.1812121212121214,85.0,2.0,0,0,15,LOW
M-0672,2026-04-14 12:00:00,83.0308108108108,1.2748648648648648,16,37,0.43243243243243246,83.0308108108108,0.0,1.2748648648648648,0.0,0.0,0.0,83.0308108108108,1.2748648648648648,85.0,2.0,0,0,15,LOW
M-0510,2026-04-14 12:00:00,83.02735294117646,1.385,18,34,0.5294117647058824,83.02735294117646,0.0,1.385,0.0,0.0,0.0,83.02735294117646,1.385,85.0,2.0,0,0,15,LOW
M-0363,2026-04-14 12:00:00,83.0229268292683,1.401951219512195,24,41,0.5853658536585366,83.0229268292683,0.0,1.401951219512195,0.0,0.0,0.0,83.0229268292683,1.401951219512195,85.0,2.0,0,0,15,LOW
M-0516,2026-04-14 12:00:00,83.01948717948719,1.425128205128205,22,39,0.5641025641025641,83.01948717948719,0.0,1.425128205128205,0.0,0.0,0.0,83.01948717948719,1.425128205128205,85.0,2.0,0,0,15,LOW
M-0322,2026-04-14 12:00:00,83.01833333333333,1.277222222222222,19,36,0.5277777777777778,83.01833333333333,0.0,1.277222222222222,0.0,0.0,0.0,83.01833333333333,1.277222222222222,85.0,2.0,0,0,15,LOW
M-0689,2026-04-14 12:00:00,83.00999999999999,1.290769230769231,21,39,0.5384615384615384,83.00999999999999,0.0,1.290769230769231,0.0,0.0,0.0,83.00999999999999,1.290769230769231,85.0,2.0,0,0,15,LOW
M-0082,2026-04-14 12:00:00,83.00999999999999,1.3941463414634148,25,41,0.6097560975609756,83.00999999999999,0.0,1.3941463414634148,0.0,0.0,0.0,83.00999999999999,1.3941463414634148,85.0,2.0,0,0,15,LOW
M-0102,2026-04-14 12:00:00,82.99878048780488,1.376341463414634,27,41,0.6585365853658537,82.99878048780488,0.0,1.376341463414634,0.0,0.0,0.0,82.99878048780488,1.376341463414634,85.0,2.0,0,0,15,LOW
M-0797,2026-04-14 12:00:00,82.9974358974359,1.5166666666666666,24,39,0.6153846153846154,82.9974358974359,0.0,1.5166666666666666,0.0,0.0,0.0,82.9974358974359,1.5166666666666666,85.0,2.0,0,0,15,LOW
M-0099,2026-04-14 12:00:00,82.99515151515152,1.3281818181818181,18,33,0.5454545454545454,82.99515151515152,0.0,1.3281818181818181,0.0,0.0,0.0,82.99515151515152,1.3281818181818181,85.0,2.0,0,0,15,LOW
M-0504,2026-04-14 12:00:00,82.9945,1.1877499999999999,17,40,0.425,82.9945,0.0,1.1877499999999999,0.0,0.0,0.0,82.9945,1.1877499999999999,85.0,2.0,0,0,15,LOW
M-0992,2026-04-14 12:00:00,82.99181818181819,1.4224242424242424,20,33,0.6060606060606061,82.99181818181819,0.0,1.4224242424242424,0.0,0.0,0.0,82.99181818181819,1.4224242424242424,85.0,2.0,0,0,15,LOW
M-0775,2026-04-14 12:00:00,82.99000000000001,1.2628205128205128,21,39,0.5384615384615384,82.99000000000001,0.0,1.2628205128205128,0.0,0.0,0.0,82.99000000000001,1.2628205128205128,85.0,2.0,0,0,15,LOW
M-0357,2026-04-14 12:00:00,82.98926829268292,1.1246341463414633,23,41,0.5609756097560976,82.98926829268292,0.0,1.1246341463414633,0.0,0.0,0.0,82.98926829268292,1.1246341463414633,85.0,2.0,0,0,15,LOW
M-0003,2026-04-14 12:00:00,82.9880487804878,1.5743902439024389,27,41,0.6585365853658537,82.9880487804878,0.0,1.5743902439024389,0.0,0.0,0.0,82.95504634146342,1.549520731707317,85.0,2.0,0,0,15,LOW
M-0001,2026-04-14 12:00:00,82.97634146341464,1.4595121951219514,23,41,0.5609756097560976,82.97634146341464,0.0,1.4595121951219514,0.0,0.0,0.0,82.93237439024391,1.4592365853658538,85.0,2.0,0,0,15,LOW
M-0436,2026-04-14 12:00:00,82.97524999999999,1.34675,19,40,0.475,82.97524999999999,0.0,1.34675,0.0,0.0,0.0,82.97524999999999,1.34675,85.0,2.0,0,0,15,LOW
M-0411,2026-04-14 12:00:00,82.97475,1.4304999999999999,22,40,0.55,82.97475,0.0,1.4304999999999999,0.0,0.0,0.0,82.97475,1.4304999999999999,85.0,2.0,0,0,15,LOW
M-0707,2026-04-14 12:00:00,82.96810810810811,1.3732432432432433,21,37,0.5675675675675675,82.96810810810811,0.0,1.3732432432432433,0.0,0.0,0.0,82.96810810810811,1.3732432432432433,85.0,2.0,0,0,15,LOW
M-0733,2026-04-14 12:00:00,82.96025,1.4212500000000001,23,40,0.575,82.96025,0.0,1.4212500000000001,0.0,0.0,0.0,82.96025,1.4212500000000001,85.0,2.0,0,0,15,LOW
M-0542,2026-04-14 12:00:00,82.95974358974358,1.4248717948717948,21,39,0.5384615384615384,82.95974358974358,0.0,1.4248717948717948,0.0,0.0,0.0,82.95974358974358,1.4248717948717948,85.0,2.0,0,0,15,LOW
M-0321,2026-04-14 12:00:00,82.9595,1.5,24,40,0.6,82.9595,0.0,1.5,0.0,0.0,0.0,82.9595,1.5,85.0,2.0,0,0,15,LOW
M-0937,2026-04-14 12:00:00,82.95705882352941,1.356764705882353,16,34,0.47058823529411764,82.95705882352941,0.0,1.356764705882353,0.0,0.0,0.0,82.95705882352941,1.356764705882353,85.0,2.0,0,0,15,LOW
M-0782,2026-04-14 12:00:00,82.95684210526316,1.2628947368421053,18,38,0.47368421052631576,82.95684210526316,0.0,1.2628947368421053,0.0,0.0,0.0,82.95684210526316,1.2628947368421053,85.0,2.0,0,0,15,LOW
M-0910,2026-04-14 12:00:00,82.95636363636363,1.5215151515151515,18,33,0.5454545454545454,82.95636363636363,0.0,1.5215151515151515,0.0,0.0,0.0,82.95636363636363,1.5215151515151515,85.0,2.0,0,0,15,LOW
M-0021,2026-04-14 12:00:00,82.94941176470589,1.3023529411764707,17,34,0.5,82.94941176470589,0.0,1.3023529411764707,0.0,0.0,0.0,82.94941176470589,1.3023529411764707,85.0,2.0,0,0,15,LOW
M-0820,2026-04-14 12:00:00,82.9471052631579,1.2763157894736843,21,38,0.5526315789473685,82.9471052631579,0.0,1.2763157894736843,0.0,0.0,0.0,82.9471052631579,1.2763157894736843,85.0,2.0,0,0,15,LOW
